,flow,volume,vortex,side_f,side_h1,PWG,meta
13,0.0,0.0,275.0,1607.66601562,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
14,0.0,0.0,275.0,1607.66601562,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
15,0.0,0.0,275.0,1607.66601562,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
16,0.0,0.0,275.0,1607.66601562,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
17,0.0,0.0,275.0,1521.53320312,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
18,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
19,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
20,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
21,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
22,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
23,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
24,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
25,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
26,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
27,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
28,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
29,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
30,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
31,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
32,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
33,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
34,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
35,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
36,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
37,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
38,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
39,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
40,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
41,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
42,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
43,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
44,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
45,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
46,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
47,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
48,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
49,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
50,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
51,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
52,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
53,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
54,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
55,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
56,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
57,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
58,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
59,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
60,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
61,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
62,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
63,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
64,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
65,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
66,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
67,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
68,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
69,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
70,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
71,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
72,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
73,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
74,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
75,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
76,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
77,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
78,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
79,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
80,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
81,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
82,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
83,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
84,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
85,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
86,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
87,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
88,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
89,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
90,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
91,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
92,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
93,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
94,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
95,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
96,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
97,0.0,0.0,275.0,1500.0,5000.0,ISO267822.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
