,flow,volume,vortex,side_f,side_h1,PWG,meta
0,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
1,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
2,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
3,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
4,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
5,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
6,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
7,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
8,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
9,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
10,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
11,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
12,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
13,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
14,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
15,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
16,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
17,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
18,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
19,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
20,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
21,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
22,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
23,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
24,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
25,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
26,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
27,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
28,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
29,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
30,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
31,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
32,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
33,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
34,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
35,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
36,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
37,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
38,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
39,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
40,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
41,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
42,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
43,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
44,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
45,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
46,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
47,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
48,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
49,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
50,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
51,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
52,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
53,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
54,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
55,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
56,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
57,0.0,0.0,275.0,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
58,0.0,0.0,339.599609375,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
59,0.0,0.0,361.1328125,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
60,0.0,0.0,361.1328125,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
61,0.0,0.0,361.1328125,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
62,0.0,0.0,361.1328125,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
63,0.0,0.0,404.19921875,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
64,0.0,0.0,468.798828125,1500.0,5000.0,ISO267823.0,Mouthpiece D (Red - Closed) - Downstream C (Yellow) - Sidestack A (Red)
